BA,CAT,CVX,DIS,GE,HON,IBM,JNJ,KO,MMM,MRK,PG,XOM,MCD,AXP,DD,PFE,WMT,TRV,INTC
317.32000732421875,123.87000274658203,117.56999969482422,113.02999877929688,37.42893600463867,144.10000610351562,113.35564422607422,141.99000549316406,48.72999954223633,166.12876892089844,71.36450195,91.41000366210938,77.55999755859375,182.72000122070312,106.5,81.08367919921875,40.891841888427734,31.389999389648438,127.76000213623047,47.029998779296875
312.32000732421875,122.31999969482422,113.5999984741211,112.08000183105469,36.278751373291016,143.25999450683594,112.03633117675781,142.22999572753906,49.02000045776367,164.54849243164062,71.25,91.54000091552734,75.48999786376953,181.92999267578125,105.73999786376953,80.31510925292969,40.92979049682617,31.700000762939453,126.5999984741211,46.540000915527344
316.3599853515625,124.80000305175781,114.9800033569336,112.55000305175781,36.32667541503906,143.22000122070312,114.3021011352539,141.3699951171875,48.869998931884766,167.10702514648438,71.98473358154297,91.94000244140625,76.98000336,183.88999938964844,109.68000030517578,82.06573486328125,41.119544982910156,31.71666717529297,130.33999633789062,47.45000076293945
318.0299987792969,124.5999984741211,115.20999908447266,113.9000015258789,35.65573501586914,142.88999938964844,114.75143432617188,143.22000122070312,49.369998931884766,167.80101013183594,72.84351348876953,92.72000122070312,77.05000305175781,184.6300048828125,110.11000061035156,81.38256072998047,41.81214523,31.68000030517578,129.61000061035156,48.06999969482422
333.5,130.77000427246094,118.13999938964844,116.0999984741211,37.09346389770508,144.3000030517578,117.5908203,146.44000244140625,49.709999084472656,170.85284423828125,73.69274902,93.01000213623047,78.44999694824219,187.85000610351562,112.88999938964844,81.43949127197266,42.59962082,32.48666763305664,130.6999969482422,48.86000061035156
342.55999755859375,130.22999572753906,118.8499984741211,116.61000061035156,38.05195236206055,145.74000549316406,116.13766479492188,145.85000610351562,48.97999954223633,171.0367889404297,74.34160614013672,92.81999969482422,79.05999755859375,189.25999450683594,111.30999755859375,81.46795654296875,43.178367614746094,32.43000030517578,130.6300048828125,47.70000076293945
346.7600098,135.6699981689453,118.94000244140625,115.48999786376953,35.94327926635742,146.75,118.80496978759766,146.89999389648438,50.400001525878906,173.84616088867188,75.70610809326172,94.51000213623047,79.5,188.50999450683594,112.2699966430664,82.33615875,43.861480712890625,32.54999923706055,130.3699951171875,49.310001373291016
359.9599914550781,138.9499969482422,120.66999816894531,115.73999786376953,37.42893600463867,148.97999572753906,119.79923248291016,146.2100067138672,49.689998626708984,174.54849243164062,75.59160614013672,93.31999969482422,81.22000122070312,185.3699951171875,112.36000061035156,84.20063781738281,43.63377762,32.91666793823242,130.11000061035156,50.130001068115234
342.5,129.32000732421875,117.23999786376953,112.87000274658203,34.88894271850586,142.67999267578125,116.25238800048828,146.02999877929688,49.58000183105469,169.06353759765625,74.62786102294922,93.30999755859375,79.43000030517578,185.0399932861328,107.63999938964844,80.40050506591797,42.82732391357422,31.93666648864746,126.69000244140625,47.75
331.8999938964844,128.3699951171875,115.91000366210938,114.33000183105469,35.22441482543945,141.55999755859375,118.46080017089844,145.91000366210938,49.380001068115234,169.4648895263672,74.78053283691406,93.55000305175781,78.38999938964844,185.4499969482422,108.25,79.58924102783203,42.67552185058594,31.59000015258789,125.41000366210938,48.369998931884766
323.2200012207031,123.55000305175781,115.48999786376953,111.9800033569336,33.59498596191406,138.7100067138672,114.09178161621094,145.42999267578125,49.09000015258789,165.75250244140625,73.20610809326172,92.44999694824219,77.63999938964844,182.9600067138672,106.68000030517578,76.50074768066406,41.669830322265625,31.06333351135254,123.55999755859375,46.24000168
326.3500061035156,123.38999938964844,114.94000244140625,111.86000061035156,33.21158981323242,137.9499969482422,115.80306243896484,145.25999450683594,49.24000168,165.81939697265625,73.87404633,93.02999877929688,76.54000091552734,184.64999389648438,105.79000091552734,76.57191467285156,42.12523651123047,31.31333351135254,123,47.209999084472656
322.0299987792969,123.23999786376953,115.47000122070312,111.97000122070312,32.39687728881836,136.80999755859375,115.57361602783203,146.5,49.540000915527344,165.10032653808594,73.57824707,93.91000366210938,76.68000030517578,183.58999633789062,105.4000015258789,75.80334473,41.755218505859375,31.28333282470703,120.97000122070312,47.380001068115234
326.69000244140625,125.37000274658203,115.62000274658203,112.20999908447266,32.15725326538086,138.2899932861328,115.83174133300781,147.10000610351562,49.220001220703125,167.06521606445312,74.43701934814453,94.02999877929688,76.01999664,183.47999572753906,107.4800033569336,77.35471344,41.89753341674805,31.036666870117188,122.01000213623047,47.83000183105469
325.4700012207031,125.9000015258789,115.94000244140625,113.38999938964844,34.505550384521484,138.82000732421875,115.42064666748047,147.83999633789062,49.470001220703125,169.00502014160156,75.39122009277344,96.48999786376953,76.98000336,186.42999267578125,106.69999694824219,76.54344940185547,42.286529541015625,30.98666763305664,121.5,48.290000915527344
318.75,126.7699966430664,113.83000183105469,112.19999694824219,34.02630615234375,136.44000244140625,114.62715148925781,133,49.34000015258789,163.9632110595703,72.97709655761719,96.63999938964844,75.58000183105469,183.2899932861328,105.69999694824219,75.12017822265625,41.55597686767578,30.616666793823242,120.55000305175781,47.86000061035156
316.1300048828125,124.47000122070312,112.44999694824219,110.62000274658203,34.265926361083984,134.3800048828125,110.9942626953125,129.13999938964844,48.33000183105469,161.22073364257812,71.78434753417969,92.76999664,74.04000091552734,180.7899932861328,101.18000030517578,73.55458068847656,40.901329040527344,30.25666618347168,119.93000030517578,47.08000183105469
328.05999755859375,124.2699966430664,109.73999786376953,109.44999694824219,34.88894271850586,135.17999267578125,111.52007293701172,130.4199981689453,48.31999969482422,162.6755828857422,70.92557525634766,92.48999786376953,72,179.7100067138672,101.0199966430664,74.42277526855469,40.22770309448242,30.360000610351562,119.30000305175781,47.74000168
319.54998779296875,122.33000183105469,107.83000183105469,109.22000122070312,36.71007156,133.25999450683594,111.30975341796875,127.61000061035156,47.900001525878906,158.82943725585938,70.39122009277344,91.76000213623047,70.77999877929688,179.16000366210938,98.76999664,74.23774719238281,39.819732666015625,30.183332443237305,119.16000366210938,45.56999969482422
313.04998779296875,121.55000305175781,104.9800033569336,107,35.65573501586914,130.6699981689453,108.04971313476562,128.27000427246094,47.540000915527344,156.6722412109375,70.12404633,90.98000336,68.62999725341797,173.67999267578125,95.76999664,72.64368438720703,39.800758361816406,29.093332290649414,117.31999969482422,45.540000915527344
304.54998779296875,120.06999969482422,104.20999908447266,104.22000122070312,34.265926361083984,129.44000244140625,106.06118774414062,128.08999633789062,47.56999969482422,153.6371307373047,69.56106567382812,90.97000122070312,68.12000274658203,174.14999389648438,91.33000183105469,72.00321960449219,39.78178405761719,29.043333053588867,116.05999755859375,44.84000015258789
294.1600036621094,116.94999694824219,100.98999786376953,100.3499984741211,33.163665771484375,124.83000183105469,102.83938598632812,122.83999633789062,45.959999084472656,149.3478240966797,67.89122009277344,87.36000061035156,65.51000213623047,170.27999877929688,89.5,69.86830902,38.47248458862305,28.606666564941406,112.62999725341797,43.59000015258789
313.92999267578125,124.76000213623047,107.38999938964844,105.83000183105469,35.41611099243164,129.57000732421875,106.49139404296875,126.70999908447266,46.939998626708984,155.73577880859375,70.61068725585938,90.08999633789062,68.63999938964844,174.02999877929688,93.83999633789062,74.33737946,40.02846145629883,30.136667251586914,117.16999816894531,46.189998626708984
317.1400146484375,126.66999816894531,109.31999969482422,106.5199966430664,34.84101867675781,131.57000732421875,108.77629089355469,127.41000366210938,47.529998779296875,159.4481658935547,71.92748260498047,92.01999664,68.94000244140625,175.7100067138672,94.68000030517578,75.90297699,40.65464782714844,30.530000686645508,118.66999816894531,46.36000061035156
316.3800048828125,125.61000061035156,108.6500015258789,107.30000305175781,35.99120330810547,130.75999450683594,108.05927276611328,127.2699966430664,47.20000076293945,158.33612060546875,71.91793823242188,91.18000030517578,68.16999816894531,175.55999755859375,94.41999816894531,75.46176147460938,40.75901412963867,30.709999084472656,118.23999786376953,46.75
322.5,127.06999969482422,108.79000091552734,109.6500015258789,36.278751373291016,132.1199951171875,108.67112731933594,129.0500030517578,47.349998474121094,159.3143768310547,72.91030121,91.91999816894531,68.19000244140625,177.57000732421875,95.31999969482422,76.11646270751953,41.41366195678711,31.049999237060547,119.75,46.93000030517578
323.80999755859375,126.37999725341797,110.69000244140625,108.97000122070312,38.57912063598633,131.8300018310547,110.14340209960938,127.75,46.93000030517578,159.65719604492188,72.12786102294922,91.27999877929688,69.69000244140625,176.05999755859375,95.68000030517578,77.59666442871094,41.034156799316406,31.113332748413086,117.37000274658203,47.08000183105469
310.8999938964844,121.51000213623047,108.56999969482422,106.33000183105469,38.627044677734375,130.07000732421875,107.94454956054688,125.72000122070312,46.63999938964844,153.64549255371094,70.64885711669922,90.63999938964844,68.62000274658203,174.89999389648438,93.43000030517578,74.73589324951172,39.886146545410156,30.953332901000977,115.26000213623047,44.49000168
327.0799865722656,128.14999389648438,110.81999969482422,109.61000061035156,39.44176102,134.6199951171875,112.16061401367188,127.83000183105469,47.56999969482422,159.9665527,72.77671813964844,92.48999786376953,71.15000153,178.27999877929688,97.63999938964844,77.89555358886719,40.79696273803711,31.14666748046875,118.68000030517578,47.220001220703125
328.1099853515625,128.22999572753906,112.26000213623047,110.55999755859375,41.885902404785156,135.3699951171875,112.95410919189453,127.01000213623047,46.95000076293945,159.59866333007812,71.97518920898438,92.12000274658203,71.51999664,180.22000122070312,98.16999816894531,77.93824768066406,41.01517868041992,31.51333236694336,118.30000305175781,47.439998626708984
340.5299987792969,129.77000427246094,111.7699966430664,111.41999816894531,41.02326583862305,135.08999633789062,114.56022644042969,129.9600067138672,47.47999954223633,160.26756286621094,72.50954437,92.45999908447266,72.04000091552734,180.60000610351562,98.65000153,78.83490753173828,41.204933166503906,31.733333587646484,117.83999633789062,47.74000168
343.8299865722656,130.27000427246094,113.2699966430664,112.66999816894531,40.73571777,135.72000122070312,115.38240814208984,128.92999267578125,46.56999969482422,160.78594970703125,71.95610809326172,90.94999694824219,72.41999816894531,180.2899932861328,98.83000183105469,79.16226196289062,41.119544982910156,31.62999916,118.68000030517578,48.00999832
352.6099853515625,132.9600067138672,113.44999694824219,112.80000305175781,42.844390869140625,137.75,116.43403625488281,129.7100067138672,47.06999969482422,161.87290954589844,71.0687027,91.16999816894531,72.05000305175781,181.5500030517578,98.26000213623047,79.24765778,40.14231491088867,31.65333366394043,120.2699966430664,48.560001373291016
352.8999938964844,132.10000610351562,112.54000091552734,112.6500015258789,42.844390869140625,137.36000061035156,116.11854553222656,129.75,47.34000015258789,160.71070861816406,71.46946716308594,91.76999664,71.72000122070312,182.3699951171875,98.55000305175781,78.67835235595703,40.68311309814453,31.613332748413086,120.47000122070312,48.93000030517578
350.3599853515625,131.8000030517578,111.72000122070312,112.41999816894531,42.65269470214844,137.61000061035156,115.0956039428711,128.27999877929688,47.150001525878906,160.67726135253906,70.00954437,91.15000153,71.62999725341797,181.22000122070312,98.44000244140625,78.82067871,40.199241638183594,31.649999618530273,120.58000183105469,48.349998474121094
352.2399902,130.69000244140625,112.12000274658203,111.76000213623047,41.83797836303711,137.77000427246094,116.37667083740234,129.36000061035156,47.56999969482422,157.97659301757812,71.08778381347656,92.01000213623047,71.66999816894531,181.02000427246094,97.98999786376953,78.29406738,40.54079818725586,32.08333206176758,121.81999969482422,48.599998474121094
352.05999755859375,131.66000366210938,111.4000015258789,110.91000366210938,43.03608703613281,138.02000427246094,116.2715072631836,128.0399932861328,46.91999816894531,158.4281005859375,71.19274902,91.37000274658203,71.63999938964844,179.35000610351562,99.41000366210938,78.84914398,39.95256042480469,32.116668701171875,122.30000305175781,48.130001068115234
359.0899963378906,134.5399932861328,111.95999908447266,111.01000213623047,43.802879333496094,139.8800048828125,116.81644439697266,129.08999633789062,47.060001373291016,160.2926483154297,72.13740539550781,90.63999938964844,72.12999725341797,181.11000061035156,99.48999786376953,81.18330383300781,40.29411697387695,32.246665954589844,122.94000244140625,48.470001220703125
364.7300109863281,136.60000610351562,114.37000274658203,111.04000091552734,43.41948318481445,141.85000610351562,118.37476348876953,130.69000244140625,47.61000061035156,163.76254272460938,72.39503479003906,91.41999816894531,72.98999786376953,182.57000732421875,100.4800033569336,82.63504028320312,40.351043701171875,32.57666778564453,124.01000213623047,49.189998626708984
357.8999938964844,132.24000549316406,112.33999633789062,110.5999984741211,41.502506256103516,139.82000732421875,117.13192749023438,128.8000030517578,47.720001220703125,160.75250244140625,72.35687255859375,90.44000244140625,71.88999938964844,184.57000732421875,99.83000183105469,80.04469299316406,40.10436248779297,32.496665954589844,122.36000061035156,48.27000045776367
358.6099853515625,131.82000732421875,111.38999938964844,111.12000274658203,41.83797836303711,140.74000549316406,127.04589080810547,128.8000030517578,48.27000045776367,160.7775879,71.98473358154297,94.83999633789062,71.30000305175781,186.08999633789062,99.70999908447266,80.31510925292969,40,32.90333176,123.0199966430664,47.939998626708984
358.2699890136719,132.72999572753906,113.51000213623047,110.55000305175781,42.077598571777344,141.17999267578125,126.70172119140625,127.02999877929688,47.689998626708984,160.9698944091797,69.8187027,94.30000305175781,71.40000153,187.3699951171875,99.72000122070312,80.17278289794922,38.851993560791016,32.78666687011719,124.37999725341797,49.75999832
364.20001220703125,136.86000061035156,113.22000122070312,111.08999633789062,43.89872741699219,141.7100067138672,128.07839965820312,128.22999572753906,47.369998931884766,163.79598999023438,69.60877990722656,93.59999847,71.72000122070312,184,100.7699966430664,82.20806121826172,38.55787658691406,32.313331604003906,124.9800033569336,47.040000915527344
362.9700012207031,124.37000274658203,112.16999816894531,110.80999755859375,42.79646682739258,140.47999572753906,128.36520385742188,128.99000549316406,47.16999816894531,161.53846740722656,69.58015441894531,93.51999664,71.23999786376953,183.60000610351562,100.37999725341797,82.73467254638672,37.50474548339844,32.35333251953125,125.02999877929688,46.709999084472656
364.9100036621094,126.52999877929688,111.83000183105469,110.9000015258789,42.65269470214844,141.74000549316406,128.4225616455078,130.3300018310547,47.400001525878906,164.67391967773438,69.87595367,93.54000091552734,71.51000213623047,182.1699981689453,100.95999908447266,83.28974914550781,38.68121337890625,32.23666763305664,124.81999969482422,46.540000915527344
387.7200012207031,130.11000061035156,113.01000213623047,110.12999725341797,43.61117935180664,143.27999877929688,128.47036743164062,131.63999938964844,47.86000061035156,166.61370849609375,70.00954437,94.51999664,72.29000091552734,181.77000427246094,102.66999816894531,84.37142944335938,39.44971466064453,31.600000381469727,125.87999725341797,47.540000915527344
385.6199951171875,133.16000366210938,114.6500015258789,111.5199966430664,48.69116211,143.6300048828125,128.50860595703125,133.0800018310547,48.130001068115234,167.47491455078125,71.02098846435547,96.47000122070312,73.27999877929688,178.77999877929688,102.69999694824219,76.58614349365234,40.275142669677734,31.94333267211914,125.54000091552734,47.119998931884766
387.42999267578125,130.91000366210938,118.37000274658203,111.30000305175781,48.834938049316406,144.7100067138672,128.2026824951172,134.1999969482422,48.70000076293945,166.52174377441406,72.94847106933594,97.47000122070312,75.91999816894531,176.72000122070312,103.05999755859375,76.10223388671875,40.68311309814453,31.286666870117188,126.48999786376953,48.72999954223633
397,130.8800048828125,119.73999786376953,111.80000305175781,48.93078613,147.92999267578125,129.24473571777344,132.8800048828125,49.25,167.39967346191406,73.34923553466797,98.02999877929688,74.81999969482422,177.5500030517578,103.41999816894531,75.61832427978516,40.265655517578125,31.59000015258789,126.04000091552734,49.220001220703125
410.17999267578125,132,119.4800033569336,112.66000366210938,50.943607330322266,148.69000244140625,129.5889129638672,132.8800048828125,49.25999832,168.16053771972656,73.61640930175781,97.44000244140625,75.58999633789062,177.57000732421875,103.9000015258789,77.22661590576172,39.95256042480469,31.866666793823242,126.18000030517578,50.00999832
411.1099853515625,130.5399932861328,118.87999725341797,111.41000366210938,50.17681884765625,148.89999389648438,130.32504272460938,133,49.25999832,169.37290954589844,73.84542083740234,97.91999816894531,75.26000213623047,176.17999267578125,104.95999908447266,75.73218536376953,40.16128921508789,31.87999916,125.55000305175781,49.900001525878906
405.1700134277344,128.77999877929688,118.2300033569336,110.94999694824219,48.21192169189453,148.14999389648438,127.33269500732422,132.0500030517578,49.41999816894531,167.09030151367188,73.30152893066406,97.13999938964844,74.68000030517578,175.27999877929688,104.38999938964844,74.26621246,39.563568115234375,32.24333190917969,126.76000213623047,49.22999954223633
404.9100036621094,128.60000610351562,117.58000183105469,111.51000213623047,47.01380920410156,148.61000061035156,127.82982635498047,132.39999389648438,49.5,167.07357788085938,73.96946716308594,97.70999908447266,73.98000336,174.75,104.5199966430664,73.59728240966797,40.06641387939453,31.860000610351562,125.79000091552734,48.84000015258789
403.95001220703125,128.92999267578125,116.94999694824219,109.44000244140625,48.068145751953125,148.47999572753906,128.09751892089844,132,49.61000061035156,167.98495483398438,73.19656372070312,98.26999664,74.09999847,174.25999450683594,105.41000366210938,74.01002502441406,39.544593811035156,32.06666564941406,125.41999816894531,48.77000045776367
410.7200012207031,132.6699981689453,118.72000122070312,109.19999694824219,47.82852554321289,150.36000061035156,130.06692504882812,134.16000366210938,49.65999984741211,172.71739196777344,74.92366027832031,99.26000213623047,75.40000153,173.97000122070312,107,75.94567108154297,39.724857330322266,32.323333740234375,127.26000213623047,50.00999832
410.5799865722656,133.10000610351562,119.56999969482422,110.19999694824219,49.697574615478516,151.47999572753906,131.47227478027344,134.4499969482422,49.790000915527344,175.35116577148438,75.40076446533203,99.23999786376953,76.25,174.14999389648438,107.55999755859375,75.63255310058594,39.563568115234375,32.64666748046875,128.0399932861328,50.470001220703125
409.82000732421875,132.6199951171875,118.16000366210938,110.66000366210938,48.11606979370117,150.52000427246094,130.47801208496094,134.30999755859375,45.59000015258789,171.34616088867188,75.32442474365234,98.45999908447266,76.26999664,175.8699951171875,106.62000274658203,74.94938659667969,39.819732666015625,32.84000015258789,126.93000030517578,50.810001373291016
417.9700012207031,136.1999969482422,119.3499984741211,112.58999633789062,48.35569381713867,153.32000732421875,131.95985412597656,136.3800048828125,45.24000168,174.63211059570312,76.15457916259766,98.48000336,77.70999908447266,179.97000122070312,107.37999725341797,77.19815063476562,40.22770309448242,33.33000183105469,128.74000549316406,51.65999984741211
416.2600098,135.8000030517578,119.30999755859375,113.51000213623047,48.54738998413086,153.27999877929688,132.6003875732422,135.69000244140625,44.83000183105469,174.2558594,75.61068725585938,99.98999786376953,78.23000336,179.25,106.5,77.69629669189453,40.417457580566406,34.06666564941406,129.10000610351562,51.400001525878906
421.54998779296875,140.30999755859375,120.27999877929688,113.68000030517578,48.40361785888672,154.5800018310547,131.93116760253906,136.35000610351562,45.099998474121094,174.35618591308594,75.79198455810547,99.27999877929688,78.52999877929688,180.49000549316406,106.77999877929688,80.04469299316406,40.03795242,33.293331146240234,129.74000549316406,51.38999938964844
417.5799865722656,138.8800048828125,119.13999938964844,114.29000091552734,48.068145751953125,152.61000061035156,131.7781982421875,135.4199981689453,45.86000061035156,173.72073364257812,76.17366027832031,99.77999877929688,77.81999969482422,182.80999755859375,106.61000061035156,78.64988708496094,39.98102569580078,33.130001068115234,129.82000732421875,51.40999984741211
424.04998779296875,138.67999267578125,119.38999938964844,115.25,48.73908615112305,153.1999969482422,133.12619018554688,136.60000610351562,45.279998779296875,175.04180908203125,77.07061004638672,100.25,78.41999816894531,183.1699981689453,107.44000244140625,78.23713684082031,40.75901412963867,33.18333435058594,131.02000427246094,52.49000168
426.8699951171875,141.41000366210938,119.62000274658203,113.58999633789062,51.85417175292969,154.05999755859375,133.32696533203125,136.1999969482422,44.939998626708984,176.0702362060547,76.69847106933594,99.56999969482422,78.5,182.61000061035156,106.93000030517578,79.81697082519531,40.87286376953125,33.040000915527344,132.49000549316406,53.099998474121094
426.7699890136719,137.97999572753906,119.94000244140625,113.5,53.13087844848633,153.9199981689453,133.57553100585938,136.11000061035156,44.689998626708984,175.0668945,77.04198455810547,99.83000183105469,78.66000366210938,183.2100067138672,106.94000244140625,79.53231048583984,40.815940856933594,32.89666748046875,133.27000427246094,53.22999954223633
435.44000244140625,139.5800018310547,120.08000183105469,112.77999877929688,54.227386474609375,154.60000610351562,133.04971313476562,135.8699951171875,44.939998626708984,174.7742462158203,76.92748260498047,98.91000366210938,79.47000122070312,183.36000061035156,107.41999816894531,77.88132477,40.73054885864258,32.70333480834961,132.6199951171875,53.24000168
439.9599914550781,137.33999633789062,119.58000183105469,112.83999633789062,51.785160064697266,154.07000732421875,132.05545043945312,136.63999938964844,45.34000015258789,173.40301513671875,77.56679535,98.55000305175781,79.02999877929688,183.83999633789062,107.73999786376953,75.76065063476562,41.129032135009766,32.996665954589844,132.91000366210938,52.959999084472656
440.6199951171875,137.47000122070312,122.02999877929688,114.01000213623047,51.18706512451172,155.72000122070312,133.07839965820312,138.35000610351562,45.380001068115234,173.4866180419922,77.91030121,98.44000244140625,80,185.0500030517578,108.9000015258789,75.91720581054688,41.138519287109375,32.643333435058594,133.02999877929688,53.29999923706055
432.69000244140625,138.35000610351562,122.12000274658203,114.33000183105469,51.735321044921875,154.5,132.34225463867188,138.47999572753906,45.650001525878906,172.95986938476562,77.64312744140625,98.87000274658203,80.30999755859375,180.58999633789062,109,77.21238708496094,40.86337661743164,32.616668701171875,132.14999389648438,53.939998626708984
430.1199951171875,137.13999938964844,123.29000091552734,114,49.293094635009766,154.14999389648438,131.81643676757812,138.77000427246094,45.599998474121094,170.43478393554688,77.95801544189453,99.08999633789062,80.19000244140625,181.35000610351562,108.8499984741211,76.40112305,40.69260025024414,32.779998779296875,132.69000244140625,53.68000030517578
424.4599914550781,134.8300018310547,123.52999877929688,114.8499984741211,45.40546798706055,153.74000549316406,130.95602416992188,139.08999633789062,45.45000076293945,169.56521606445312,77.06106567382812,98.93000030517578,79.27999877929688,182.02999877929688,108.9800033569336,77.52550506591797,39.715370178222656,32.753334045410156,131.8000030517578,52.95000076293945
422.55999755859375,132.8000030517578,121.94000244140625,114.01000213623047,47.100074768066406,152.47999572753906,129.4072723388672,138.24000549316406,45.279998779296875,167.10702514648438,76.76526641845703,98.55000305175781,80.16000366210938,180.52000427246094,107.86000061035156,77.59666442871094,39.26945114135742,32.483333587646484,131.49000549316406,52.599998474121094
422.5400085449219,131.35000610351562,121.62000274658203,113.80999755859375,47.74801254272461,151.58999633789062,129.14913940429688,138.05999755859375,44.84000015258789,167.96823120117188,76.14503479003906,98.41000366210938,79.01000213623047,179.5,107.9800033569336,77.82438659667969,38.795066833496094,32.529998779296875,131.02000427246094,52.47999954223633
400.0100098,133.11000061035156,123.62000274658203,114.75,49.342933654785156,153.19000244140625,131.65391540527344,138.55999755859375,46.18000030517578,173.16053771972656,77.16603088378906,99.58000183105469,79.77999877929688,181.0800018310547,109.55999755859375,79.10533142089844,39.37381362915039,32.82666778564453,131.8699951171875,53.349998474121094
375.4100036621094,132.47999572753906,123.9000015258789,114.7300033569336,48.64515686035156,153.5,132.1988525390625,139.17999267578125,46.04999923706055,172.07357788085938,77.50954437,100.05000305175781,80,181.8300018310547,110.43000030517578,79.09110260009766,39.59202957,32.790000915527344,132.72000122070312,53.56999969482422
377.1400146484375,133.5,124.66999816894531,114.08999633789062,49.94103240966797,155.0399932861328,132.46653747558594,139.41000366210938,46.220001220703125,172.7926483154297,77.86259460449219,101.18000030517578,80.70999908447266,182.05999755859375,112.13999938964844,79.56077575683594,39.85768508911133,33.00999832,133,54.369998931884766
373.29998779296875,133.69000244140625,124.5999984741211,114.4800033569336,51.33658981323242,155.25,132.68641662597656,138.02000427246094,45.70000076293945,173.3946533203125,77.75763702392578,101.31999969482422,80.44000244140625,182.74000549316406,112.3499984741211,78.32253265,39.07969665527344,32.74000168,133.05999755859375,53.439998626708984
378.9899902,132.6699981689453,125.30999755859375,114.95999908447266,49.64198303222656,155.35000610351562,133.29827880859375,137.60000610351562,45.29999923706055,173.9799346923828,77.83396911621094,102.44000244140625,80.15000153,185.3300018310547,113.5199966430664,78.67835235595703,39.639469146728516,32.80666732788086,134.17999267578125,54.33000183105469
372.2799987792969,134.10000610351562,125.87999725341797,113.12000274658203,50.83817672729492,156.92999267578125,134.04397583007812,137.1699981689453,45.40999984741211,174.32273864746094,77.62404633,101.51000213623047,81.08000183105469,183.9499969482422,113.55000305175781,78.57872009277344,39.667930603027344,33.220001220703125,134.94000244140625,54.099998474121094
373.42999267578125,134.14999389648438,125.27999877929688,110,50.788333892822266,157.24000549316406,134.31166076660156,138.44000244140625,45.560001373291016,174.76588439941406,78.15839385986328,101.9000015258789,80.87000274658203,183.11000061035156,112.66999816894531,78.39369965,40.13282775878906,33.28333282470703,132.92999267578125,54.16999816894531
376.1600036621094,133.00999450683594,124.69000244140625,109.98999786376953,50.93785858154297,156.2899932861328,133.46080017089844,137.2899932861328,45.529998779296875,174.16387939453125,78.32061004638672,101.72000122070312,81.31999969482422,184.97000122070312,110.7699966430664,78.29406738,40.00948715209961,32.880001068115234,131.3300018310547,53.81999969482422
372.70001220703125,134.05999755859375,125.86000061035156,108.66000366210938,51.18706512451172,158.4499969482422,135.21987915039062,138.10000610351562,45.50999832,175.2592010498047,79.15076446533203,102.48999786376953,81.79000091552734,186.3699951171875,111.81999969482422,79.58924102783203,40.180267333984375,33.02000045776367,134.3699951171875,54.63999938964844
362.1700134277344,129.77000427246094,123.08999633789062,108.2300033569336,49.74166488647461,155.8300018310547,133.31739807128906,136.91000366210938,45.93000030517578,171.1204071044922,78.52098846435547,101.66000366210938,80.48000336,186.80999755859375,109.45999908447266,76.74270629882812,39.70588302612305,32.75999832,134.89999389648438,53.25999832
370.4599914550781,131.3800048828125,122.88999938964844,107.79000091552734,49.24325180053711,155.92999267578125,133.0592803955078,136.61000061035156,46.029998779296875,169.90802001953125,78.57824707,101.95999908447266,79.91999816894531,185.72000122070312,109.04000091552734,75.81758117675781,39.743831634521484,32.723331451416016,134.9499969482422,52.779998779296875
370.3800048828125,131.83999633789062,124.12999725341797,110.13999938964844,50.33976364135742,157.47999572753906,134.0535430908203,138.57000732421875,46.63999938964844,173.2775879,79.12213897705078,103.0199966430664,80.95999908447266,187.47999572753906,109.5,75.68948364257812,40.24667739868164,32.77333450317383,134.97999572753906,53.439998626708984
374.2099914550781,131.1999969482422,122.79000091552734,110.27999877929688,49.64198303222656,157.11000061035156,133.11663818359375,138.6999969482422,46.61000061035156,173.21070861816406,78.52098846435547,102.9000015258789,80.33999633789062,187.50999450683594,108.9800033569336,74.94938659667969,39.86717224121094,32.40333176,136.35000610351562,53.15999984741211
374.44000244140625,132.3699951171875,123.0199966430664,110.70999908447266,49.293094635009766,158.5399932861328,133.7667236328125,138.8800048828125,46.58000183105469,174.35618591308594,78.84542083740234,103.55000305175781,80.73999786376953,189.38999938964844,109.16000366210938,75.03478240966797,40.12334060668945,32.37666702270508,136.89999389648438,53.11000061035156
381.4200134277344,135.49000549316406,123.18000030517578,111.02999877929688,49.791507720947266,158.9199981689453,134.89483642578125,139.7899932861328,46.86000061035156,173.72909545898438,79.36068725585938,104.05000305175781,80.80000305175781,189.89999389648438,109.30000305175781,75.87451172,40.29411697387695,32.50999832,137.16000366210938,53.70000076293945
391.5400085449219,140.25,124.94000244140625,112.51000213623047,50.33976364135742,161.47000122070312,136.9980926513672,138.97999572753906,46.720001220703125,177.2073516845703,79.48473358154297,103.63999938964844,81.73000336,188.38999938964844,111.69999694824219,77.45433807373047,40.64516067504883,32.606666564941406,138.02000427246094,54.50999832
390.75,140.19000244140625,124.93000030517578,111.95999908447266,51.037540435791016,161.0399932861328,136.71128845214844,137.7100067138672,46.56999969482422,177.36622619628906,79.39885711669922,103.75,81.37999725341797,188.35000610351562,111,77.22751617,40.71157455444336,32.313331604003906,136.80999755859375,54.36000061035156
384.7399902,139.25999450683594,123.88999938964844,112.5199966430664,50.33976364135742,160.2899932861328,137.31358337402344,137.1699981689453,46.18000030517578,178.2023468017578,79.37023162841797,103.69000244140625,80.90000153,188.35000610351562,110.55999755859375,79.04762268066406,40.64516067504883,32.39666748046875,136.60000610351562,55.47999954223633
