BA,CAT,CVX,DIS,GE
353.79998779296875,125.73999786376953,122.29000091552734,137.07000732421875,50.09055709838867
349.3299865722656,127.27999877929688,121.16999816894531,135.0800018310547,50.43944549560547
347.0299987792969,127.0999984741211,120.19000244140625,135.72000122070312,51.236907958984375
348.8599853515625,127.16999816894531,120.91000366210938,141.74000549316406,51.38643264770508
347.1600036621094,127.2300033569336,120.80999755859375,141.64999389648438,50.987701416015625
354.8999938964844,127.31999969482422,121.38999938964844,140.97000122070312,50.09055709838867
373.9599914550781,130.3300018310547,122.93000030517578,139.24000549316406,51.93468475341797
368.55999755859375,130.61000061035156,122.88999938964844,140.9199981689453,51.535953521728516
374.8800048828125,133.6300048828125,124.27999877929688,142.02000427246094,52.981353759765625
371.8399963378906,133.88999938964844,124.93000030517578,140.22999572753906,52.233734130859375
373.9899902,134.3699951171875,124.91000366210938,139.22000122070312,51.236907958984375
369.32000732421875,133.7100067138672,123.63999938964844,139.94000244140625,50.93785858154297
374.94000244140625,135.14999389648438,123.93000030517578,140.39999389648438,51.18706512451172
364.0199890136719,135.5,123.11000061035156,139.3000030517578,51.83500289916992
364.0100098,136.2899932861328,124.44000244140625,139.63999938964844,52.33341598510742
356.4599914550781,136.60000610351562,124.83999633789062,141.64999389648438,52.981353759765625
354.1600036621094,135.85000610351562,122.93000030517578,142.52999877929688,52.93151092529297
354.4700012207031,135.58999633789062,123.3499984741211,142.97999572753906,52.88167190551758
355.8599853515625,135.49000549316406,123.54000091552734,142.4499969482422,52.33341598510742
351.1199951171875,134.83999633789062,123.5999984741211,141.02000427246094,50.83817672729492
353.0899963378906,134.2899932861328,123.3499984741211,141.61000061035156,51.08738327026367
352.29998779296875,132.63999938964844,125.44000244140625,143.5399932861328,50.83817672729492
359,133.9600067138672,125.43000030517578,143.55999755859375,50.38960266113281
365.3299865722656,138.36000061035156,125.9800033569336,144.8800048828125,51.68547821044922
361.6099853515625,139.63999938964844,125.72000122070312,145.05999755859375,51.18706512451172
362.75,139.08999633789062,124.76000213623047,144.3000030517578,51.735321044921875
369.5199890136719,135.72999572753906,124.13999938964844,142.57000732421875,49.74166488647461
361.1099853515625,134.88999938964844,124.68000030517578,141.6300048828125,50.14039611816406
377.3599853515625,136.22999572753906,125.04000091552734,139.85000610351562,50.040714263916016
373.4200134277344,135.24000549316406,125.30999755859375,140.83999633789062,50.88801574707031
373.07000732421875,138.10000610351562,125.81999969482422,141.25999450683594,53.08103561401367
361.42999267578125,131.91000366210938,126.54000091552734,141.2899932861328,53.230560302734375
348.0899963378906,134.7100067138672,125.62999725341797,143.2100067138672,51.984527587890625
345,132.9199981689453,123.72000122070312,144.64999389648438,52.38325881958008
340.2099914550781,134.4600067138672,124.2300033569336,146.38999938964844,51.735321044921875
347.4599914550781,132.9499969482422,124.33999633789062,144.92999267578125,52.43309783935547
341.17999267578125,131.6699981689453,123.11000061035156,143.00999450683594,52.08420944213867
334.2900085449219,126.79000091552734,120.73999786376953,141.85000610351562,50.240081787109375
339.55999755859375,124.54000091552734,120.7300033569336,141.7100067138672,49.84135055541992
331.05999755859375,121.6500015258789,118.73999786376953,138.3000030517578,48.14674377441406
332.45001220703125,122.08000183105469,119.37999725341797,141.8699951171875,47.69816970825195
331.3800048828125,120.77999877929688,119.0999984741211,134.86000061035156,47.14991760253906
336.3500061035156,122.0199966430664,123.2300033569336,137.88999938964844,47.29943848
337.54998779296875,119.37999725341797,122.41999816894531,138.52000427246094,45.604835510253906
332.94000244140625,116.72000122070312,121.55000305175781,135.75,45.106422424316406
332.8599853515625,119.01000213623047,122.38999938964844,137.00999450683594,46.601661682128906
320.4200134277344,115.20999908447266,117.73999786376953,132.85000610351562,45.006736755371094
328,115.25,116.94999694824219,133.41000366210938,39.92292022705078
330.45001220703125,116.43000030517578,115.80999755859375,135.1999969482422,43.81054688
333.7799987792969,117.36000061035156,117.30999755859375,135.2899932861328,43.21244812011719
331.75,116.66999816894531,116.12999725341797,135.1300048828125,41.767051696777344
339.9899902,117.68000030517578,117.87999725341797,135.75999450683594,40.67053985595703
354.4100036621094,117.88999938964844,117.7300033569336,136.0800018310547,40.820064544677734
356.0100098,114.05999755859375,115.18000030517578,131.6699981689453,39.72355651855469
359.0400085449219,114.41999816894531,115.73999786376953,134.61000061035156,40.12228775024414
354.7300109863281,113.37999725341797,115.83000183105469,134.49000549316406,39.52418899536133
359.9700012207031,114.86000061035156,116.83000183105469,136.5500030517578,39.574031829833984
362.7399902,117.7699966430664,117.5199966430664,137.83999633789062,40.42133331298828
364.0899963378906,119,117.72000122070312,137.25999450683594,41.11911392211914
354.4200134277344,117.02999877929688,116.2699966430664,136.30999755859375,41.517845153808594
356.5299987792969,119.0999984741211,117.25,137.88999938964844,43.86038589477539
360.29998779296875,122.98999786376953,117.63999938964844,138.83999633789062,43.91022872924805
363,122.69999694824219,118.26000213623047,139.5500030517578,43.41181564331055
358.7799987792969,127.25,119.38999938964844,138.8300018310547,44.65784836
369.4899902,130.2899932861328,121.8499984741211,135.7899932861328,45.55499267578125
382.94000244140625,133.08999633789062,121.27999877929688,136.19000244140625,46.6515007
375.6300048828125,131.75,121.41999816894531,137.5,46.15308762
379.7600098,133.77999877929688,121.5,138.02000427246094,46.55181884765625
378.8500061035156,133.14999389648438,124.12000274658203,135.8000030517578,46.75118637084961
384.20001220703125,132.1699981689453,123.88999938964844,136.30999755859375,46.6515007
386.4100036621094,131.07000732421875,124.18000030517578,136.8000030517578,46.75118637084961
384.44000244140625,130.1199951171875,123.66000366210938,133.3000030517578,46.95055008
379.3900146484375,128.16000366210938,124.31999969482422,132.27000427246094,46.70134353637695
377.0299987792969,128.4199981689453,124.9000015258789,132.4600067138672,46.55181884765625
381.6499938964844,125.98999786376953,123.73999786376953,131.97000122070312,44.70769119262695
386.20001220703125,126.61000061035156,123.51000213623047,133.08999633789062,45.65467453
386.8900146484375,126.38999938964844,120.16000366210938,131.27000427246094,44.95689774
382.8599853515625,126.58999633789062,118.5999984741211,129.9600067138672,45.05657958984375
380.4700012207031,126.30999755859375,118.5999984741211,130.32000732421875,44.55816650390625
374.94000244140625,122.37000274658203,116.01000213623047,129.5500030517578,42.91340255737305
367.3599853515625,119.95999908447266,112.29000091552734,129.13999938964844,42.41498947143555
372.07000732421875,120.04000091552734,113.1500015258789,128.14999389648438,43.41181564331055
375.70001220703125,121.04000091552734,113.8499984741211,130.27000427246094,42.71403503417969
376.5400085449219,120.25,113.26000213623047,130.89999389648438,42.66419601
374.1000061035156,117.97000122070312,111.70999908447266,128.47000122070312,41.268638610839844
374.9599914550781,119.44000244140625,113.13999938964844,129.3300018310547,41.61752700805664
371,122.69000244140625,114.58999633789062,129.33999633789062,42.11594009399414
374.9200134277344,128.39999389648438,116.1500015258789,130.02000427246094,43.86038589477539
373.17999267578125,128.3800048828125,116.18000030517578,129.6999969482422,43.46165466308594
370.9599914550781,131.02999877929688,116.30999755859375,129.75999450683594,44.30895996
372.42999267578125,130.19000244140625,115.11000061035156,130.86000061035156,44.35879898071289
369.05999755859375,132.07000732421875,115.3499984741211,132.3699951171875,45.05657958984375
344,130.7100067138672,114.73999786376953,130.88999938964844,44.65784836
331.05999755859375,132.22999572753906,116.61000061035156,130.25999450683594,43.81054688
337,133.69000244140625,117.80000305175781,132.39999389648438,45.15626144
340.5,135.33999633789062,117.9800033569336,131.1300048828125,45.55499267578125
344.54998779296875,133.85000610351562,117.58000183105469,130.25999450683594,44.60800552368164
339.8299865722656,139.72999572753906,118.66999816894531,130.89999389648438,44.857215881347656
340.8800048828125,140.05999755859375,118.4800033569336,130.52999877929688,45.20610427856445
348.92999267578125,141.3300018310547,118.12999725341797,129.47999572753906,45.20610427856445
346.05999755859375,140.33999633789062,116.36000061035156,129.60000610351562,50.38960266113281
339.9100036621094,137.8000030517578,116.13999938964844,129.9199981689453,49.74166488647461
345.19000244140625,144.49000549316406,116.20999908447266,132.75,51.735321044921875
351.0899963378906,146.9199981689453,121.56999969482422,132.9199981689453,54.476593017578125
358.2900085449219,146.3699951171875,121.94000244140625,131.4499969482422,54.675960540771484
354.19000244140625,145.49000549316406,119.9000015258789,131.27000427246094,54.925167083740234
357.30999755859375,147.00999450683594,121.88999938964844,132.9600067138672,56.27088165283203
351,148.16000366210938,120.93000030517578,137.9600067138672,57.417232513427734
366.9599914550781,148,120.80999755859375,136.74000549316406,56.56993103027344
362.8800048828125,146.33999633789062,120.95999908447266,138.5800018310547,56.918819427490234
362.5,144.49000549316406,122.27999877929688,148.72000122070312,56.27088165283203
367.44000244140625,143.44000244140625,121.95999908447266,147.14999389648438,56.27088165283203
371.67999267578125,145.30999755859375,120.63999938964844,144.6699981689453,57.417232513427734
369.4599914550781,143.58999633789062,118.55000305175781,147.64999389648438,57.01850128173828
367,143.17999267578125,116.44999694824219,148.3800048828125,57.31755065917969
370.9100036621094,141.52000427246094,117.33999633789062,146.92999267578125,56.76929473876953
366.44000244140625,143.36000061035156,118.7699966430664,146.89999389648438,57.46707534790039
371.3399963378906,143.8800048828125,118.62999725341797,148.2899932861328,57.56675720214844
373.1300048828125,146.4199981689453,118.37999725341797,149.69000244140625,57.71628189086914
373.5100098,146.08999633789062,117.79000091552734,151.63999938964844,56.56993103027344
368,145.69000244140625,118.06999969482422,151.47999572753906,56.27088165283203
366.17999267578125,144.72999572753906,117.12999725341797,151.5800018310547,56.171199798583984
355.17999267578125,142.9600067138672,116.80000305175781,150.6199951171875,55.62294387817383
352.0799865722656,140.05999755859375,115.88999938964844,148.5800018310547,54.77564239501953
348.8399963378906,140.1199951171875,116.94000244140625,148.27999877929688,54.32706832885742
345.67999267578125,141.0500030517578,116.33000183105469,147.44000244140625,53.77881622314453
354.0899963378906,142.72000122070312,118.01000213623047,147.66000366210938,55.32389831542969
351.2099914550781,142.8300018310547,117.30000305175781,146.2100067138672,54.77564239501953
347.8999938964844,142.8699951171875,117.88999938964844,146.10000610351562,54.87532424926758
350,144,116.2300033569336,147.58999633789062,54.675960540771484
346.2900085449219,146.77999877929688,118.80999755859375,147.75999450683594,57.01850128173828
341.6700134277344,145.52999877929688,117.95999908447266,146.3800048828125,56.52008819580078
327,145.36000061035156,119.36000061035156,148.4600067138672,55.672786712646484
327,146.3699951171875,118.5999984741211,147.72999572753906,55.32389831542969
330.67999267578125,147.1199951171875,118.55000305175781,146.25999450683594,54.62611770629883
333.5,145.02000427246094,118.12999725341797,146.14999389648438,55.02484893798828
328,147.57000732421875,119.68000030517578,146.8800048828125,54.975006103515625
337.54998779296875,148.5,120.33000183105469,144.67999267578125,55.62294387817383
333,147.47999572753906,120.33999633789062,145.2899932861328,55.77246856689453
329.9200134277344,148.22000122070312,120.5999984741211,145.6999969482422,55.97183609008789
330.1400146484375,148.27999877929688,120.30000305175781,145.75,55.72262954711914
326.3999938964844,147.52000427246094,119.8499984741211,143.77000427246094,55.224212646484375
325.7600098,147.67999267578125,120.51000213623047,144.6300048828125,55.62294387817383
333.32000732421875,150.52999877929688,121.43000030517578,148.1999969482422,59.46072769165039
332.7600098,148.44000244140625,121.01000213623047,146.5,59.66009521484375
333.7399902,148.33999633789062,120.5999984741211,145.64999389648438,60.50739669799805
337.2799987792969,146.3800048828125,119.05999755859375,145.6999969482422,60.05882645
331.3699951171875,147.67999267578125,117.69999694824219,145.39999389648438,59.51057052612305
336.3399963378906,147.30999755859375,117.51000213623047,144.8300018310547,59.361045837402344
329.9200134277344,146.1300048828125,116.44000244140625,144.6199951171875,58.164852142333984
330.2200012207031,146.82000732421875,116.66000366210938,143.8800048828125,60.40771484
332.3500061035156,146.67999267578125,116.30000305175781,145.1999969482422,59.959144592285156
329.79998779296875,145.57000732421875,116.12999725341797,144.32000732421875,59.16168212890625
332,147.8699951171875,116.88999938964844,145.1199951171875,59.01215744018555
324.1499938964844,147.77999877929688,115.58000183105469,144.3300018310547,58.862632751464844
313.3699951171875,145.85000610351562,113.30999755859375,143.55999755859375,58.115013122558594
309,142.6300048828125,112.9000015258789,144.00999450683594,56.669612884521484
317.7900085449219,142.75,113.0999984741211,142.1999969482422,58.663265228271484
323.04998779296875,140.3800048828125,111.8499984741211,140.0800018310547,58.364219665527344
316.6000061035156,135.72999572753906,110.38999938964844,135.89999389648438,57.01850128173828
316.55999755859375,136.74000549316406,111.12000274658203,138.3699951171875,58.46390151977539
322.0199890136719,135.77999877929688,110.37000274658203,136.05999755859375,64.49470520019531
323.29998779296875,135.3699951171875,111.4000015258789,137.80999755859375,63.448036193847656
318.2699890136719,131.35000610351562,107.13999938964844,138.30999755859375,62.05247879
316,129.77000427246094,106.27999877929688,141.32000732421875,61.10549545288086
317.94000244140625,133.50999450683594,106.8499984741211,144.72999572753906,62.700416564941406
329.54998779296875,137.44000244140625,110.27999877929688,141.3699951171875,64.09597778320312
341.42999267578125,137.25,109.48999786376953,142.6999969482422,64.54454803466797
336.75,133.3699951171875,108.94000244140625,141.02000427246094,63.946449279785156
344.6700134277344,134.32000732421875,109.79000091552734,142.58999633789062,64.34518432617188
344.4200134277344,136.19000244140625,111.20999908447266,141.00999450683594,64.04613494873047
347.45001220703125,139.58999633789062,112.04000091552734,141.85000610351562,65.59121704101562
342.82000732421875,139.72000122070312,111.66000366210938,140.89999389648438,64.49470520019531
340.4899902,137.99000549316406,110.08000183105469,139.5399932861328,63.946449279785156
338.8800048828125,136.5800018310547,110.23999786376953,139.13999938964844,63.54772186279297
338.29998779296875,136.86000061035156,110.73999786376953,141.3000030517578,62.84994125366211
336.2799987792969,136.92999267578125,109.80999755859375,140.3699951171875,62.451210021972656
330.3800048828125,137.2100067138672,109.01000213623047,138.97000122070312,61.05565262
317.8999938964844,132.1699981689453,104.70999908447266,133.00999450683594,59.111839294433594
304.1400146484375,129,100.70999908447266,128.19000244140625,56.420406341552734
305.5899963378906,128.25,98.04000091552734,123.36000061035156,54.57627868652344
287.7600098,123.2699966430664,94.12999725341797,118.04000091552734,51.785160064697266
275.1099853515625,124.23999786376953,93.33999633789062,117.6500015258789,54.227386474609375
289.2699890136719,127.5999984741211,96.58999633789062,119.9800033569336,55.87215042114258
280.6199951171875,124.37999725341797,94.38999938964844,116.44999694824219,54.227386474609375
283.1199951171875,127.4000015258789,98.52999877929688,119.18000030517578,54.57627868652344
260.3699951171875,121.97000122070312,97.19000244140625,113.9800033569336,50.240081787109375
262.3299865722656,121.41000366210938,95.31999969482422,115.2699966430664,46.850868225097656
227.1699981689453,104.06999969482422,80.66999816894531,104.3499984741211,40.91974639892578
231.00999450683594,106.48999786376953,84.98000336,111.45999908447266,44.10959243774414
189.0800018310547,100.69000244140625,83.02999877929688,105.51000213623047,40.91974639892578
154.83999633789062,92.26000213623047,76.26000213623047,91.80999755859375,36.03529357910156
170.1999969482422,99.63999938964844,83.41999816894531,102.5199966430664,39.125457763671875
129.61000061035156,93.41000366210938,69.69999694824219,95.01000213623047,33.194339752197266
124.13999938964844,100.19999694824219,70.69000244140625,93.52999877929688,35.28767395019531
101.88999938964844,100.12000274658203,55.04999923706055,88.80000305175781,32.89529037475586
97.70999908447266,103.01000213623047,57.38999938964844,94.93000030517578,32.29719543457031
95.01000213623047,95.5,59.38999938964844,85.98000336,32.496559143066406
105.62000274658203,91.84999847,54.220001220703125,85.76000213623047,30.45306396484375
127.68000030517578,101.33999633789062,66.55000305175781,98.12000274658203,34.938785552978516
158.72999572753906,104.66999816894531,69.26999664,100.7300033569336,37.68006134033203
180.5500030517578,110.5,76.37999725341797,105.36000061035156,40.47117614746094
162,105.44000244140625,68.77999877929688,96.40000153,37.97910690307617
152.27999877929688,111.70999908447266,71.94999694824219,99.80000305175781,39.324825286865234
149.13999938964844,116.04000091552734,72.45999908447266,96.59999847,39.574031829833984
130.6999969482422,111.3499984741211,68.55999755859375,94.91999816894531,35.08831024169922
123.2699966430664,116.73999786376953,76.12000274658203,96.97000122070312,34.39052963256836
124.5199966430664,114.66999816894531,75.11000061035156,93.87999725341797,33.54322814941406
148.77000427246094,120.43000030517578,80.38999938964844,99.58000183105469,36.03529357910156
141.5800018310547,121.91999816894531,80.91999816894531,101.23999786376953,35.03846740722656
146.8699951171875,127.4000015258789,85.98000336,101.06999969482422,36.384185791015625
151.83999633789062,125.02999877929688,84.30999755859375,104.5,35.58672332763672
147.3300018310547,114.13999938964844,84.91000366210938,103.5,34.98862838745117
141,116.4800033569336,84.61000061035156,106.02999877929688,34.54005432128906
145.97999572753906,111.52999877929688,82.48999786376953,103.37000274658203,32.39687728881836
134.24000549316406,113.22000122070312,79.98999786376953,102.0199966430664,31.101001739501953
154,116.30000305175781,87.16999816894531,106.62999725341797,34.09148406982422
143.61000061035156,114.5999984741211,83.56999969482422,102.26000213623047,32.44671630859375
136.3300018310547,109.8499984741211,81.63999938964844,100.54000091552734,32.29719543457031
134.97000122070312,110.63999938964844,84.44000244140625,100.98999786376953,32.04798889160156
137.74000549316406,112.91000366210938,86.80000305175781,101,32.496559143066406
128.97999572753906,114.04000091552734,87.01000213623047,101.19000244140625,31.20068359
128.67999267578125,115.19999694824219,89.70999908447266,106.05999755859375,32.04798889160156
131.3000030517578,115.45999908447266,89.91000366210938,106.20999908447266,33.89211654663086
139,120.05999755859375,94.62000274658203,112.25,32.79560852050781
141.02000427246094,116.37999725341797,92,108.1500015258789,33.89211654663086
133.3699951171875,110.87999725341797,89.44000244140625,105.5,32.39687728881836
131.4600067138672,107.72000122070312,91.44000244140625,103.18000030517578,30.95147705078125
125.4000015258789,108.91000366210938,92.88999938964844,101.05999755859375,30.901636123657227
121.86000061035156,107.66999816894531,90.05000305175781,100.87999725341797,29.805126190185547
128.64999389648438,107.29000091552734,92.63999938964844,105.56999969482422,30.45306396484375
133.44000244140625,112.11000061035156,95.47000122070312,109.16000366210938,31.350208282470703
128.91000366210938,108.61000061035156,93.37000274658203,107.7699966430664,30.851795196533203
125.22000122070312,105,91.09999847,104.55999755859375,29.904809951782227
121.5,104.4800033569336,88.69999694824219,102.91999816894531,28.85814094543457
122.5199966430664,106.19000244140625,90.05000305175781,105.91000366210938,28.409568786621094
120,107.91999816894531,89.16000366210938,109.05000305175781,27.362899780273438
135.44000244140625,115.0199966430664,92.55000305175781,116.8499984741211,31.250526428222656
130.44000244140625,112.08000183105469,89.62000274658203,114.37000274658203,30.95147705078125
133.32000732421875,115.69000244140625,93,119.91999816894531,31.998146057128906
139,114.05999755859375,92.04000091552734,117.83000183105469,32.29719543457031
137.52999877929688,112.47000122070312,90.27999877929688,118.0199966430664,31.948305130004883
144.72999572753906,117.41000366210938,93.30000305175781,120.94999694824219,33.89211654663086
149.52000427246094,122.41999816894531,93.90000153,121.52999877929688,36.33434295654297
149.82000732421875,120.73999786376953,90.87000274658203,116.75,33.79243469238281
145.85000610351562,120.12999725341797,91.69999694824219,117.30000305175781,32.745765686035156
151.38999938964844,120.5,92.79000091552734,118.7699966430664,33.692752838134766
153.30999755859375,123.31999969482422,94.69000244140625,118.75,35.13814926147461
173.16000366210938,127.08999633789062,97.18000030517578,122.18000030517578,36.683231353759766
184.3000030517578,128.9600067138672,96.27999877929688,123.69000244140625,38.577205657958984
205.42999267578125,135.1199951171875,100.80999755859375,124.81999969482422,39.27498245239258
230.5,137.72000122070312,103.23999786376953,127.27999877929688,42.16577911376953
216.74000549316406,134.19000244140625,101.52999877929688,123.88999938964844,39.97276306152344
203.41000366210938,132.44000244140625,97.58000183105469,122.18000030517578,37.92926788330078
170,121.55000305175781,89.37000274658203,112.63999938964844,34.63973617553711
189.50999450683594,123.1500015258789,92.38999938964844,115.48999786376953,36.134979248046875
190.94000244140625,123.61000061035156,91.23000336,117.08000183105469,36.08513641357422
197.77000427246094,130.11000061035156,94.02999877929688,118.44000244140625,37.23148727416992
192.5399932861328,128.22999572753906,91.54000091552734,117.6500015258789,36.08513641357422
192.2899932861328,127.58999633789062,91.94000244140625,118.37000274658203,36.28450012207031
187.02000427246094,127.45999908447266,90.62999725341797,114.3499984741211,35.63656234741211
188.52000427246094,125.79000091552734,91.58999633789062,115.91999816894531,35.08831024169922
187.8800048828125,126.25,91.44000244140625,116.58999633789062,34.88894271850586
176.69000244140625,122.05999755859375,87.63999938964844,112.06999969482422,32.54640197753906
174.8800048828125,124.70999908447266,89.20999908447266,111.36000061035156,33.29402160644531
170.00999450683594,122.38999938964844,86.45999908447266,109.0999984741211,32.29719543457031
194.49000549316406,125.25,87.66999816894531,111.5199966430664,33.89211654663086
183.3000030517578,126.5,89.23000336,111.51000213623047,34.04164123535156
180.32000732421875,126.05999755859375,87.62000274658203,113.01000213623047,33.59306716918945
180.80999755859375,127.72000122070312,88.30999755859375,112.18000030517578,33.991798400878906
187.91000366210938,129.42999267578125,88.56999969482422,114.43000030517578,34.88894271850586
178.8800048828125,127.19999694824219,86.30999755859375,113.62999725341797,33.692752838134766
180.0800018310547,128.1300048828125,86.34999847,116.66000366210938,34.191165924072266
173.27999877929688,125.7300033569336,82.73999786376953,116.80999755859375,32.79560852050781
178.44000244140625,128.00999450683594,85.23000336,119.33999633789062,33.34386063
175.64999389648438,130.57000732421875,85.40000153,116.22000122070312,33.39370346069336
179.9600067138672,136.8800048828125,88.34999847,118.66000366210938,34.29084777832031
187.94000244140625,138.36000061035156,88.88999938964844,120.9000015258789,35.58672332763672
178.6999969482422,138.55999755859375,88.36000061035156,119.43000030517578,35.13814926147461
175.66000366210938,136.89999389648438,87.19000244140625,118.6500015258789,35.23783493041992
174.4199981689453,134.6300048828125,85.26999664,117.79000091552734,34.24100875854492
178.6300048828125,135.8699951171875,91.38999938964844,118.62000274658203,35.08831024169922
179.7899932861328,136.97999572753906,91.04000091552734,119.02999877929688,35.187992095947266
176.4499969482422,136.60000610351562,91.01000213623047,118.12000274658203,35.08831024169922
173.75999450683594,137.5800018310547,90.12999725341797,117.61000061035156,34.191165924072266
170.2100067138672,139.88999938964844,91.04000091552734,116.30999755859375,33.443546295166016
170.83999633789062,138.02999877929688,89.11000061035156,116.18000030517578,34.34069061279297
166.00999450683594,140.52999877929688,90.06999969482422,115.61000061035156,32.84544754
161.9499969482422,136.72999572753906,86.26999664,115.66000366210938,31.20068359
158,132.8800048828125,83.94000244140625,116.94000244140625,30.253698348999023
162.27000427246094,131.77999877929688,84.80999755859375,116.3499984741211,30.45306396484375
165.07000732421875,131.52000427246094,86.48999786376953,117.29000091552734,30.602588653564453
174.27999877929688,134.97000122070312,87.19999694824219,127.61000061035156,31.898462295532227
172.1999969482422,134.38999938964844,87.47000122070312,130.82000732421875,31.54957389831543
170.02000427246094,134.9199981689453,86.80000305175781,129.92999267578125,31.898462295532227
179.41000366210938,142.02000427246094,89.73000336,128.7899932861328,33.244178771972656
180.1300048828125,142.52999877929688,89.62000274658203,130.49000549316406,33.54322814941406
175.44000244140625,142.57000732421875,90.72000122070312,131.7899932861328,33.493385314941406
174.72999572753906,140.6699981689453,89.81999969482422,130.9600067138672,32.89529037475586
178.0800018310547,139.9600067138672,90.34999847,130.52999877929688,33.194339752197266
172.00999450683594,138.72000122070312,90.76999664,129.3699951171875,32.247352600097656
170.22999572753906,138.3699951171875,87.62999725341797,128.9199981689453,32.09782791137695
169.27000427246094,138.02000427246094,86.38999938964844,127.7699966430664,31.79878044128418
169.5800018310547,137.47999572753906,84.80999755859375,128.1199951171875,31.250526428222656
167.5,138.42999267578125,85.08000183105469,127.44000244140625,31.44989013671875
178.27000427246094,141.67999267578125,87.19999694824219,130.69000244140625,33.04481506347656
174.72999572753906,141.14999389648438,86.12999725341797,129.7899932861328,32.84544754
171.89999389648438,141.8300018310547,84.77999877929688,132.17999267578125,32.29719543457031
174.1999969482422,143.3699951171875,84.91000366210938,133.72999572753906,32.29719543457031
175.8000030517578,143.6300048828125,85.62999725341797,135.5399932861328,32.945133209228516
171.82000732421875,142.30999755859375,83.93000030517578,131.8699951171875,31.599414825439453
172.10000610351562,146.0500030517578,83.08000183105469,133.5500030517578,30.851795196533203
174.77999877929688,149.27000427246094,83.19000244140625,135.38999938964844,32.09782791137695
168.77000427246094,146.75999450683594,82.27999877929688,133.24000549316406,31.499731063842773
171.0500030517578,148.17999267578125,81.93000030517578,131.99000549316406,31.998146057128906
161.0800018310547,148.52000427246094,78.97000122070312,134.1999969482422,30.602588653564453
160.77999877929688,152.69000244140625,80.02999877929688,133.36000061035156,30.70227051
157.69000244140625,149.86000061035156,78.15000153,133.22000122070312,29.904809951782227
160.22999572753906,153.8300018310547,77.69000244140625,131.75,29.655603408813477
165.35000610351562,153.50999450683594,77.29000091552734,131.25,30.652429580688477
163.49000549316406,148.60000610351562,76.34999847,131.24000549316406,30.403223037719727
167.4600067138672,151.11000061035156,78.55999755859375,132.08999633789062,33.64291000366211
167.52999877929688,153.8699951171875,78.79000091552734,130.22000122070312,35.13814926147461
161.13999938964844,152.38999938964844,78.20999908447266,128.6300048828125,34.29084777832031
156.35000610351562,145.3300018310547,76.30000305175781,125.41000366210938,31.649255752563477
156.8000030517578,147.14999389648438,75.52999877929688,127.20999908447266,31.150842666625977
151.17999267578125,144.3800048828125,71.94999694824219,123.27999877929688,30.45306396484375
146.0500030517578,145.13999938964844,71.80000305175781,122.48999786376953,30.20385742
156.02999877929688,145.91000366210938,71.83000183105469,124,30.45306396484375
166.0800018310547,147.67999267578125,73.93000030517578,125.98999786376953,30.901636123657227
163.60000610351562,147.41000366210938,71.90000153,125.4000015258789,30.502904891967773
165.25999450683594,149.14999389648438,72,124.08000183105469,31.05116081237793
167.86000061035156,146.7100067138672,70.41999816894531,123.30999755859375,31.101001739501953
168.0800018310547,149.94000244140625,71.19000244140625,122.55000305175781,31.848621368408203
171.1999969482422,153.49000549316406,72.69999694824219,123.37000274658203,31.948305130004883
159.5399932861328,151.52999877929688,72.30000305175781,120.93000030517578,30.752111434936523
164.61000061035156,154.77000427246094,73.77999877929688,122.91000366210938,31.44989013671875
168,156.66000366210938,75.22000122070312,123.08999633789062,33.14449691772461
167.3300018310547,158.94000244140625,74,124.9800033569336,34.09148406982422
167.35000610351562,162.61000061035156,74.51000213623047,124.97000122070312,34.04164123535156
162.13999938964844,162.1199951171875,73.40000153,128.9600067138672,33.493385314941406
163.24000549316406,163.61000061035156,72.94999694824219,126.58999633789062,33.991798400878906
164.24000549316406,165.0399932861328,73.51000213623047,127.36000061035156,34.24100875854492
167.35000610351562,168.75,72.88999938964844,126.80999755859375,36.33434295654297
167.11000061035156,167.52999877929688,71.27999877929688,124.2300033569336,36.33434295654297
167.24000549316406,168.99000549316406,71.68000030517578,124.94999694824219,36.58354949951172
163.86000061035156,167.39999389648438,70.87000274658203,126.62999725341797,36.48386764526367
169.07000732421875,169.66000366210938,73.40000153,127.55999755859375,38.47751998901367
167.36000061035156,168.58999633789062,72.56999969482422,128.35000610351562,38.02894973754883
160.8300018310547,163.1999969482422,70.94000244140625,124.05999755859375,36.78291320800781
155.24000549316406,157.91000366210938,69.51000213623047,123.30999755859375,35.387359619140625
148.13999938964844,151.16000366210938,66.87999725341797,118.47000122070312,36.98228073120117
148.2899932861328,154.6699981689453,68.80000305175781,121.54000091552734,36.73307418823242
144.38999938964844,157.0500030517578,69.5,121.25,36.98228073120117
148.60000610351562,163.27000427246094,72.15000153,120.12999725341797,37.48069381713867
153.64999389648438,167.69000244140625,71.73999786376953,124.0199966430664,39.125457763671875
151.6300048828125,155.22999572753906,71.76999664,125.06999969482422,39.125457763671875
157.08999633789062,163.08999633789062,72.13999938964844,126.95999908447266,39.823238372802734
157.74000549316406,161.2899932861328,71.15000153,127.45999908447266,40.321651458740234
179.36000061035156,170.82000732421875,79.40000153,142.58999633789062,43.46165466308594
188.69000244140625,172.3000030517578,83.06999969482422,142.11000061035156,44.757530212402344
182.14999389648438,169.4600067138672,82.45999908447266,137.82000732421875,44.30895996
